Location number,Month,State,Gross revenue,Fixed cost,Variable cost,Rental cost,Number of products,Owned
305,8,TX,20792304.59,4027391.55,10226026.62,49490,4576,FALSE
305,9,TX,28645823.95,5264058.65,14092558.6,49490,4576,FALSE
305,10,TX,22267792.18,4156913.2,11569686.86,49490,4576,FALSE
305,11,TX,22630083.35,4326947.18,11001704.24,49490,4576,FALSE
305,12,TX,29709702.28,5953327.7,15238608.16,49490,4576,FALSE
306,1,IL,10845869.44,4186679.52,5789107.17,98010,4328,FALSE
306,2,IL,14177577.24,4128737.34,7874933.96,98010,4328,FALSE
306,3,IL,17807602.32,5270885.53,10098544.04,98010,4328,FALSE
306,4,IL,16848625.31,4346142.77,9038605.44,98010,4328,FALSE
306,5,IL,14585490.15,4551370.38,9188130.85,98010,4328,FALSE
306,6,IL,17976635.44,4741493.65,9717646.38,98010,4328,FALSE
306,7,IL,18839183.83,4313588.03,10440281.19,98010,4328,FALSE
306,8,IL,13554381.88,3712486.17,7335294.48,98010,4328,FALSE
306,9,IL,16010196.61,4343095.59,8645036.97,98010,4328,FALSE
306,10,IL,9903384.884,3501843.49,6290811.22,98010,4328,FALSE
306,11,IL,9074800.275,3270949.71,4784324.74,98010,4328,FALSE
306,12,IL,18855895.65,3232062.98,10580597.35,98010,4328,FALSE
307,1,GA,55479996.17,12224122.14,29661170.25,335160,4636,FALSE
307,2,GA,54937941.9,11464996.97,30048881.33,335160,4636,FALSE
307,3,GA,68416414.05,12923616.46,36373120.64,335160,4636,FALSE
307,4,GA,54328843.36,11240797.08,27893682.88,335160,4636,FALSE
307,5,GA,59830443.58,10621026.87,31045280.42,335160,4636,FALSE
307,6,GA,67626612.97,14262086.56,35289109.11,335160,4636,FALSE
307,7,GA,47975265.61,11410130.51,23971055.85,335160,4636,FALSE
307,8,GA,52947414.58,10105974.03,26775756.06,335160,4636,FALSE
307,9,GA,68560608.6,12390016.85,34884828.86,335160,4636,FALSE
307,10,GA,48144240.21,10518236.5,24955901.44,335160,4636,FALSE
307,11,GA,66005630.15,11386944.92,31127706.15,335160,4636,FALSE
307,12,GA,69200115.2,11593086.98,34631748.05,335160,4636,FALSE
308,1,CA,32948281.6,6071676.73,16947391.62,293710,4526,FALSE
308,2,CA,37129842.49,6295631.67,19500986.2,293710,4526,FALSE
308,3,CA,51052464.19,7646250.18,26387347.43,293710,4526,FALSE
308,4,CA,31013842.65,5750372.76,16554661.65,293710,4526,FALSE
308,5,CA,40746184.18,5765049.87,21617973.23,293710,4526,FALSE
308,6,CA,43992881.95,7079409.62,24140603.56,293710,4526,FALSE
308,7,CA,30908433.68,5987504.7,15535214.77,293710,4526,FALSE
308,8,CA,39158212.68,6456684.56,21245815.66,293710,4526,FALSE
308,9,CA,37125082.53,7194123.91,19355148.27,293710,4526,FALSE
308,10,CA,35182887.97,5850972.6,17414273.2,293710,4526,FALSE
308,11,CA,31717116.89,6197416.44,15950681.23,293710,4526,FALSE
308,12,CA,36616829.4,6644719.15,19450890.31,293710,4526,FALSE
309,1,TX,45313886.05,8048672.37,24366467.65,75940,4566,FALSE
309,2,TX,39253453.61,6973277.42,21026870.74,75940,4566,FALSE
309,3,TX,50926949.4,9130370.64,27382749.28,75940,4566,FALSE
309,4,TX,41056734.06,7348069.98,21343751.45,75940,4566,FALSE
309,5,TX,40218029.75,7537636.62,20397086.9,75940,4566,FALSE
309,6,TX,47866709.69,8118294.82,24737751.65,75940,4566,FALSE
309,7,TX,41854013.75,8288134.83,21512545.88,75940,4566,FALSE
309,8,TX,42466076.82,9220119.51,21619464.16,75940,4566,FALSE
309,9,TX,54931795.03,9757277.88,29134859.55,75940,4566,FALSE
309,10,TX,43118362.22,8600462.91,21808053.05,75940,4566,FALSE
309,11,TX,37705573.01,7561830.51,19066664.36,75940,4566,FALSE
309,12,TX,45556333.1,9226227.98,24124045.69,75940,4566,FALSE
310,1,GA,32852797.47,7160729.81,16692495.87,169580,4598,FALSE
310,2,GA,32922952.6,6604038.95,17107203.56,169580,4598,FALSE
310,3,GA,33948410.24,7490973.55,18044588.96,169580,4598,FALSE
310,4,GA,27527847.11,6083235.97,14111878.26,169580,4598,FALSE
310,5,GA,28540920.17,5982699.69,14156541.35,169580,4598,FALSE
310,6,GA,29060672.41,7326204.89,14307180.48,169580,4598,FALSE
310,7,GA,32160425.25,6299109.48,16153565.01,169580,4598,FALSE
310,8,GA,28333880.26,6834307.39,14118502.44,169580,4598,FALSE
310,9,GA,40098603.72,8255115.46,20734778.68,169580,4598,FALSE
310,10,GA,32315884.59,6458023.85,16493173.93,169580,4598,FALSE
310,11,GA,27779964.95,6199405.48,14502450.12,169580,4598,FALSE
310,12,GA,38020858.71,7446322.68,20997655.09,169580,4598,FALSE
311,1,CA,31964225.09,7343952.5,17096768.47,112920,4584,FALSE
311,2,CA,33755972.21,6582900.97,17448619.94,112920,4584,FALSE
311,3,CA,34577147.23,6883069.17,17981431.01,112920,4584,FALSE
311,4,CA,30924997.34,5739639.07,16518460.08,112920,4584,FALSE
311,5,CA,37018866.64,5610484.79,20158867.83,112920,4584,FALSE
311,6,CA,34072119.08,7293353.58,18015247.61,112920,4584,FALSE
311,7,CA,33355584.08,6259805.55,16991268.71,112920,4584,FALSE
311,8,CA,33214664.71,5892185.53,16697292.36,112920,4584,FALSE
311,9,CA,40603719.16,7010687.23,21097911.66,112920,4584,FALSE
311,10,CA,33594258.44,6328357.4,16667470.87,112920,4584,FALSE
311,11,CA,32068580.7,6169271.91,16355738.86,112920,4584,FALSE
311,12,CA,43634355.69,7199973.75,22924834.26,112920,4584,FALSE
312,1,TX,33273560.1,5005105.53,17703280.2,141450,4590,FALSE
312,2,TX,35523164.41,5733968.22,17687582.4,141450,4590,FALSE
312,3,TX,39242224.6,7618835.27,19210311.72,141450,4590,FALSE
312,4,TX,36726244.22,6099237.82,18698691.87,141450,4590,FALSE
312,5,TX,39079607.36,6655214.27,20237302.63,141450,4590,FALSE
312,6,TX,43208741.09,7579784.31,21913898.77,141450,4590,FALSE
312,7,TX,37591470.77,6502729.16,18321781.29,141450,4590,FALSE
312,8,TX,37185805.41,6566029.84,19112996.83,141450,4590,FALSE
312,9,TX,44771540.1,7704519.89,22953716.36,141450,4590,FALSE
312,10,TX,39240757.57,6222831.05,21500709.81,141450,4590,FALSE
312,11,TX,34062301.7,6082383.25,19188527.47,141450,4590,FALSE
312,12,TX,44757264.53,6986797.57,24582211.9,141450,4590,FALSE
313,1,CA,34536706.03,10099008.22,19870159.77,186600,4074,FALSE
313,2,CA,25026208.49,8474352.22,17082340.49,186600,4074,FALSE
313,3,CA,31801966.37,9982286.57,19945768.29,186600,4074,FALSE
313,4,CA,18595187.39,11370238.48,13554315.53,186600,4074,FALSE
313,5,CA,21962538.02,7962057.65,13776787.05,186600,4074,FALSE
313,6,CA,21669734.12,9527144.45,11594845.99,186600,4074,FALSE
313,7,CA,23935740.15,8187763.76,14494040.88,186600,4074,FALSE
313,8,CA,20897787.98,8440116.7,12488403.64,186600,4074,FALSE
313,9,CA,29523785.27,9907148.45,17348131.63,186600,4074,FALSE
313,10,CA,27597882,7695860.16,16445961.65,186600,4074,FALSE
313,11,CA,25716494.22,8616453.89,15625883.89,186600,4074,FALSE
313,12,CA,42701035.37,10945771.19,23884230.82,186600,4074,FALSE
314,1,CA,29294676.08,5545888.69,15107454.36,0,4639,TRUE
314,2,CA,25671250.86,5641713,13279783.29,0,4639,TRUE
314,3,CA,37768254.91,6810160.29,18805199.05,0,4639,TRUE
314,4,CA,19797060.11,3970982.87,11030745.06,0,4639,TRUE
314,5,CA,27018832.05,4937083.67,14555807.58,0,4639,TRUE
314,6,CA,27990293.23,6201411.83,14417070.08,0,4639,TRUE
314,7,CA,22256986.74,4436153.62,11627601.94,0,4639,TRUE
314,8,CA,21114496.07,4886853.25,10150166.04,0,4639,TRUE
314,9,CA,23085745.21,5667565.06,12272999.48,0,4639,TRUE
314,10,CA,26223610.09,5121143.69,13531745.75,0,4639,TRUE
314,11,CA,21796460.07,5326142.22,11201204.59,0,4639,TRUE
314,12,CA,26130072.21,5821211.64,14074908.76,0,4639,TRUE
315,1,GA,21998910.09,5079682.79,12625918.12,103810,4570,FALSE
315,2,GA,20239033.69,4528097.33,10868931.64,103810,4570,FALSE
315,3,GA,25986713.91,5494802.3,13507335.5,103810,4570,FALSE
315,4,GA,25339455.44,4291306.64,14242150.59,103810,4570,FALSE
315,5,GA,19316057.36,4407390.42,10447757.58,103810,4570,FALSE
315,6,GA,19710152.86,4941150.19,9971189.48,103810,4570,FALSE
315,7,GA,22959160.03,4012297.49,13283241.99,103810,4570,FALSE
315,8,GA,23716173.39,4693684.23,11878410.85,103810,4570,FALSE
315,9,GA,23862823.23,5362537.75,13322829.16,103810,4570,FALSE
315,10,GA,19929686.63,3947992.77,10544905.2,103810,4570,FALSE
315,11,GA,18428186.89,4645344.97,10717259.07,103810,4570,FALSE
315,12,GA,23014401.63,4892148.95,13295335.87,103810,4570,FALSE
316,1,TX,20016100.06,5177663.71,10914453.45,0,4690,TRUE
316,2,TX,30353850.9,4887874.87,15138258.96,0,4690,TRUE
316,3,TX,24928684.11,5596902.16,12429401.01,0,4690,TRUE
316,4,TX,19901468.14,4716626.33,9863485.22,0,4690,TRUE
316,5,TX,36306255.46,5296341.27,18392129.8,0,4690,TRUE
316,6,TX,37370596.31,6298669.4,20060071.91,0,4690,TRUE
316,7,TX,31384670.22,6009009.51,15298943.24,0,4690,TRUE
316,8,TX,28881920.51,5825814.36,14642143.41,0,4690,TRUE
316,9,TX,39257677.65,7243582.29,19319889.55,0,4690,TRUE
316,10,TX,36028392.74,5241243.24,17108498.88,0,4690,TRUE
316,11,TX,31768594.57,5132128.07,15414830.98,0,4690,TRUE
316,12,TX,42947239.74,6547234.83,21691995.18,0,4690,TRUE
317,1,GA,22752717.3,5076175.24,12381925.87,76920,4723,FALSE
317,2,GA,28372140.44,5533039.61,15001954.07,76920,4723,FALSE
317,3,GA,36532592.22,6472579.24,17921457.11,76920,4723,FALSE
317,4,GA,28831702.5,5841983.72,14938258.57,76920,4723,FALSE
317,5,GA,30439982.81,5904453,15686257.56,76920,4723,FALSE
317,6,GA,39796782.58,7398034.59,19033877.65,76920,4723,FALSE
317,7,GA,27938742.01,5290309.36,13672808.74,76920,4723,FALSE
317,8,GA,28922858.87,4968583.48,13816584.52,76920,4723,FALSE
317,9,GA,32667981.44,5955928.65,17762839.6,76920,4723,FALSE
317,10,GA,23281652.71,4397940.23,12024047.89,76920,4723,FALSE
317,11,GA,27282693.54,4849513.14,15003718.85,76920,4723,FALSE
317,12,GA,34095034.38,5153587.79,18845835.85,76920,4723,FALSE
318,1,TX,6777339.255,2068813.56,3558938.47,67200,4117,FALSE
318,2,TX,7293568.338,2172682.16,3440399.43,67200,4117,FALSE
318,3,TX,5821144.821,2486575.22,2731559.45,67200,4117,FALSE
318,4,TX,4250563.62,2147520.6,1873424.44,67200,4117,FALSE
318,5,TX,5323709.085,2346656.9,2042585.17,67200,4117,FALSE
318,6,TX,6406975.947,3430499.25,3546298.46,67200,4117,FALSE
318,7,TX,7178636.56,2563173.27,3319108.1,67200,4117,FALSE
318,8,TX,5354892.468,2596325.27,2759223.27,67200,4117,FALSE
318,9,TX,8547919.515,3152264.22,3685652.14,67200,4117,FALSE
318,10,TX,7005248.829,2498716.08,2873848.49,67200,4117,FALSE
318,11,TX,8573203.743,2517990.81,4391950.32,67200,4117,FALSE
318,12,TX,5667281.896,3029595.25,2472777.12,67200,4117,FALSE
319,1,IL,35008903.89,6611013.7,17172139.58,145670,4618,FALSE
319,2,IL,33299218.15,6445219.92,16569408.25,145670,4618,FALSE
319,3,IL,39339154.61,7813511.32,20023094.44,145670,4618,FALSE
319,4,IL,30889641.76,5802815.65,14976080.3,145670,4618,FALSE
319,5,IL,30731421.72,5953465.55,14607495.68,145670,4618,FALSE
319,6,IL,37250429.65,6819286.44,17999918.35,145670,4618,FALSE
319,7,IL,29430117.45,6410689.01,14171952.51,145670,4618,FALSE
319,8,IL,31197721.82,5959329.56,15092070.45,145670,4618,FALSE
319,9,IL,36215608.25,7525361.73,18428215.45,145670,4618,FALSE
319,10,IL,26881460.77,6013239.23,13573182.63,145670,4618,FALSE
319,11,IL,31282405.05,5531961.43,16185618.66,145670,4618,FALSE
319,12,IL,42338334.51,7234678.48,22290861,145670,4618,FALSE
320,1,IL,16686050.6,4575783.84,8556379.1,40870,4588,FALSE
320,2,IL,16481908.74,3989890.02,8671063.92,40870,4588,FALSE
320,3,IL,21005675.43,4786658.35,11757369.42,40870,4588,FALSE
320,4,IL,17676398.94,4062709.64,8412328.19,40870,4588,FALSE
320,5,IL,17239103.95,3862030.82,8286763.87,40870,4588,FALSE
320,6,IL,16617050.95,4478304.58,8370360.93,40870,4588,FALSE
320,7,IL,16614305.92,3765056.39,9031037.5,40870,4588,FALSE
320,8,IL,17893875.51,3933552.2,8174232.57,40870,4588,FALSE
320,9,IL,18256899.61,4338389.42,9114367.87,40870,4588,FALSE
320,10,IL,16241973.16,3445451.31,8430469.5,40870,4588,FALSE
320,11,IL,13556530.08,3465866.4,7130612.79,40870,4588,FALSE
320,12,IL,19757665.79,4245104.01,9763633.17,40870,4588,FALSE
321,1,TX,14176941.39,3784653.5,7309048.09,140690,4431,FALSE
321,2,TX,18718715.83,3769988.53,9558236.71,140690,4431,FALSE
321,3,TX,21140065.76,4476380.2,10877459.82,140690,4431,FALSE
321,4,TX,17020182.1,4333695.92,8689246.67,140690,4431,FALSE
321,5,TX,18595817,3808335.69,9562775.11,140690,4431,FALSE
321,6,TX,20856192.53,5553452.42,10033779.37,140690,4431,FALSE
321,7,TX,13855107.93,3994637.42,6949713.35,140690,4431,FALSE
321,8,TX,16629117.64,3340697.27,8075299.85,140690,4431,FALSE
321,9,TX,16126445.95,4247571.7,8097208.51,140690,4431,FALSE
321,10,TX,17198096.94,3285757.31,8660800.01,140690,4431,FALSE
321,11,TX,15481651.27,3617481.44,8228536.09,140690,4431,FALSE
321,12,TX,21892296.7,4454543.8,10933536.81,140690,4431,FALSE
322,1,GA,6801029.905,2308376.65,3569509.21,158560,4206,FALSE
322,2,GA,5457858.018,2267629.18,3047181.12,158560,4206,FALSE
322,3,GA,5161932.465,2250885.67,2823207.78,158560,4206,FALSE
322,4,GA,4874296.716,1694980.19,2824347.81,158560,4206,FALSE
322,5,GA,7873509.227,1666947.43,4693306.68,158560,4206,FALSE
322,6,GA,12156751.19,2387847.01,6250321.33,158560,4206,FALSE
322,7,GA,8200890.834,1699255.44,4538229.08,158560,4206,FALSE
322,8,GA,5645925.406,2159975.13,2764810.91,158560,4206,FALSE
322,9,GA,9148858.939,2145387.85,5095397.87,158560,4206,FALSE
322,10,GA,7989331.641,1687476.33,4520386.51,158560,4206,FALSE
322,11,GA,7993316.271,1644747.02,4664642.81,158560,4206,FALSE
322,12,GA,11266117.22,2259194.84,6464783.92,158560,4206,FALSE
323,1,IL,26398602.08,5563609.22,13058535.72,0,4664,TRUE
323,2,IL,23175483.67,5553257.58,10954880.94,0,4664,TRUE
323,3,IL,29780718.8,7189789.31,15199403.88,0,4664,TRUE
323,4,IL,20621838.65,4906967.17,10184708.87,0,4664,TRUE
323,5,IL,22000591.22,4785608.39,10627110.65,0,4664,TRUE
323,6,IL,28509604.03,5751510.89,14204056.18,0,4664,TRUE
323,7,IL,17246203.58,4364649.08,8827546.05,0,4664,TRUE
323,8,IL,22194100.42,4586590.51,11232409.36,0,4664,TRUE
323,9,IL,22690822,5672584.18,10676641.22,0,4664,TRUE
323,10,IL,22318237.77,4834736.44,11101511.95,0,4664,TRUE
323,11,IL,19412797.72,4899314.22,9351323.91,0,4664,TRUE
323,12,IL,35090303.95,6476154.45,17873824.22,0,4664,TRUE
324,1,TX,46912675.36,9975206.37,23593305.43,449890,4405,FALSE
324,2,TX,49374957.69,8869820.15,25970804.95,449890,4405,FALSE
324,3,TX,55708806.7,12000675.27,29039908.14,449890,4405,FALSE
324,4,TX,51598906.83,8912576.5,26400134.26,449890,4405,FALSE
324,5,TX,45738375.25,9318176.74,23990510.15,449890,4405,FALSE
324,6,TX,57162154.44,12056011.7,30138845.66,449890,4405,FALSE
324,7,TX,50999765.95,9928634.98,25333156.36,449890,4405,FALSE
324,8,TX,51401252.73,10385987.8,26968100.56,449890,4405,FALSE
324,9,TX,51941681.74,11209123.32,26817511.59,449890,4405,FALSE
324,10,TX,53941312.43,8940579.06,29061053.6,449890,4405,FALSE
324,11,TX,43474188.69,8704342.89,23348811.05,449890,4405,FALSE
324,12,TX,48974396.4,9965759.75,26005452.96,449890,4405,FALSE
325,1,CA,39285050.69,7083061,19414565.11,154920,4695,FALSE
325,2,CA,41969185.18,7344783.93,21222576.63,154920,4695,FALSE
325,3,CA,55867573.25,9235276.89,28124589.8,154920,4695,FALSE
325,4,CA,47994515.98,8045528.18,22753551.89,154920,4695,FALSE
325,5,CA,45013413.18,7277341.92,23439816.84,154920,4695,FALSE
325,6,CA,51794159.64,9257576.31,25117495.54,154920,4695,FALSE
325,7,CA,46917785.72,6923458.15,24528426.37,154920,4695,FALSE
325,8,CA,38981375.42,7178355.18,19212184.44,154920,4695,FALSE
325,9,CA,48383375.18,9383965.98,24197066.65,154920,4695,FALSE
325,10,CA,41593907.83,6293249.98,20762389.15,154920,4695,FALSE
325,11,CA,31727765.63,7437370.64,16408987.01,154920,4695,FALSE
325,12,CA,50011363.94,8164597.65,24308473.57,154920,4695,FALSE
326,1,TX,45458013.99,9113211.94,21265959.1,290700,4614,FALSE
326,2,TX,43643428.65,7873710.08,20995935.59,290700,4614,FALSE
326,3,TX,49996262.07,10045279.64,23118299.17,290700,4614,FALSE
326,4,TX,42371912.68,7316210.38,19773677.67,290700,4614,FALSE
326,5,TX,43416584.46,8059684.67,20398276.38,290700,4614,FALSE
326,6,TX,54541178.75,8566787.75,25960074.93,290700,4614,FALSE
326,7,TX,44446446.73,7894785.57,20011676.18,290700,4614,FALSE
326,8,TX,43240956.34,8139099.77,20766174.47,290700,4614,FALSE
326,9,TX,50460878.18,9796797.4,23467113.76,290700,4614,FALSE
326,10,TX,50608983.5,8203640.87,24308809.17,290700,4614,FALSE
326,11,TX,45522872.48,8816484.05,21420909.18,290700,4614,FALSE
326,12,TX,63487677.19,10722311.87,30302186.56,290700,4614,FALSE
327,1,IL,6816449.429,1126563.15,3576217.69,144220,4347,FALSE
327,2,IL,6719822.815,988734.31,3702495.3,144220,4347,FALSE
327,3,IL,7762130.389,1323867.75,5015796.14,144220,4347,FALSE
327,4,IL,8804793.031,1506004.32,5484926.73,144220,4347,FALSE
327,5,IL,9908390.323,1680670.25,5406836.27,144220,4347,FALSE
327,6,IL,13836349.34,2198359.28,7659501.31,144220,4347,FALSE
327,7,IL,10007738.87,2035028.01,5105110.26,144220,4347,FALSE
327,8,IL,10949659.15,1800128.92,6534290.05,144220,4347,FALSE
327,9,IL,12086463.57,2446289.13,6619224.11,144220,4347,FALSE
327,10,IL,9877129.862,1949371.35,5396513.52,144220,4347,FALSE
327,11,IL,9731555.163,1886960.29,6076009.11,144220,4347,FALSE
327,12,IL,12924805.02,2423110.9,7659467.85,144220,4347,FALSE
328,1,NJ,63599829.01,13817596.57,34374478.07,248120,4700,FALSE
328,2,NJ,68399430.68,13325361.97,37641343.4,248120,4700,FALSE
328,3,NJ,85024441.05,15035556.19,46155415.5,248120,4700,FALSE
328,4,NJ,77341697.58,12531615.74,37528073.4,248120,4700,FALSE
328,5,NJ,87157326.77,14268588.86,41868815.28,248120,4700,FALSE
328,6,NJ,105417112.6,17511326.1,53733340.62,248120,4700,FALSE
328,7,NJ,82829837.09,14716415.16,41554883.88,248120,4700,FALSE
328,8,NJ,75493223.33,12769125.52,39772590.87,248120,4700,FALSE
328,9,NJ,90760306.67,15730794.28,48977980.95,248120,4700,FALSE
328,10,NJ,71032485,13021201.36,38254541.17,248120,4700,FALSE
328,11,NJ,59846067.53,12702758.77,32733571.16,248120,4700,FALSE
328,12,NJ,72459750.68,14822532.39,39275388.16,248120,4700,FALSE
329,1,TX,19224495.31,5877305.73,10509309.59,71970,4426,FALSE
329,2,TX,20499700.81,4895437.72,11086588.23,71970,4426,FALSE
329,3,TX,23818643.05,6047476.45,13236622.09,71970,4426,FALSE
329,4,TX,24243142.34,4483344.68,12935220.98,71970,4426,FALSE
329,5,TX,20043263.53,4408938.44,10224137.19,71970,4426,FALSE
329,6,TX,21096461.75,5852132.58,11725677.69,71970,4426,FALSE
329,7,TX,18456606.53,3453466.89,9672537.35,71970,4426,FALSE
329,8,TX,26245587,6129318.91,13303568.89,71970,4426,FALSE
329,9,TX,20280506.48,5283255.2,10930215.54,71970,4426,FALSE
329,10,TX,23186828.9,4671678.76,12316449.68,71970,4426,FALSE
329,11,TX,23864890.17,5695007.09,12151524.26,71970,4426,FALSE
329,12,TX,20894054.72,6495082.98,10690075.86,71970,4426,FALSE
330,1,GA,26544158.67,5801701.02,15168187.34,224930,4581,FALSE
330,2,GA,39710993.1,6514789.76,23323738.27,224930,4581,FALSE
330,3,GA,24328024.42,5776095.94,13934027.8,224930,4581,FALSE
330,4,GA,18819869.3,4558188.04,11388805.11,224930,4581,FALSE
330,5,GA,19906719.58,4339423.95,11604560.9,224930,4581,FALSE
330,6,GA,26638739.8,6327875.61,11538851.42,224930,4581,FALSE
330,7,GA,23967979.46,5429743.14,10535437.24,224930,4581,FALSE
330,8,GA,32340441.25,5382769.48,13498475.71,224930,4581,FALSE
330,9,GA,31025887.78,5906148.55,15030813.87,224930,4581,FALSE
330,10,GA,27891856.48,4954136.85,13022295.78,224930,4581,FALSE
330,11,GA,21543045.11,5948951.05,8633003.56,224930,4581,FALSE
330,12,GA,22211470.23,5734821.63,11221955.29,224930,4581,FALSE
331,1,CO,18718280.06,5584520.2,9522757.15,61270,4641,FALSE
331,2,CO,22624065.63,5204910.7,11942296.92,61270,4641,FALSE
331,3,CO,18646437.9,5820112.65,10328310.41,61270,4641,FALSE
331,4,CO,24022749.48,5135943.54,12416823.55,61270,4641,FALSE
331,5,CO,28791697.77,5146554.8,14904915.83,61270,4641,FALSE
331,6,CO,35578829.13,6775861.67,17669338.11,61270,4641,FALSE
331,7,CO,28366055.02,5777961.83,14336002.64,61270,4641,FALSE
331,8,CO,29460695.61,5437221.14,15148847.8,61270,4641,FALSE
331,9,CO,37657611.05,7386776.78,19096327.76,61270,4641,FALSE
331,10,CO,30141492.92,6406461.54,16448986.49,61270,4641,FALSE
331,11,CO,26138181.95,5586047.09,13634015.99,61270,4641,FALSE
331,12,CO,34338298.94,6990269.51,18860843.03,61270,4641,FALSE
332,1,TX,20949174.05,5230353.83,11101190.08,172540,4569,FALSE
332,2,TX,29890344.9,5027121.91,14634387.94,172540,4569,FALSE
332,3,TX,33549551.71,5940543.77,16521847.49,172540,4569,FALSE
332,4,TX,21463881.11,4069434.25,12118199.59,172540,4569,FALSE
332,5,TX,26582816.56,4366732.26,13751435.14,172540,4569,FALSE
332,6,TX,33597232.1,5498554.34,16565792.71,172540,4569,FALSE
332,7,TX,26963168.1,4325004.13,13205046.72,172540,4569,FALSE
332,8,TX,27561039.58,4629576.07,13635051.82,172540,4569,FALSE
332,9,TX,32727585.92,5963392.38,16892016.34,172540,4569,FALSE
332,10,TX,28900642.74,4620720.57,14961602.18,172540,4569,FALSE
332,11,TX,24563699.02,4847871.41,12985932.29,172540,4569,FALSE
332,12,TX,36514770.7,6148039.12,18056876.47,172540,4569,FALSE
333,1,TX,60955917.39,10985076.87,31857805.41,286920,4478,FALSE
333,2,TX,63105256.78,10866448.92,32192400.18,286920,4478,FALSE
333,3,TX,60991360.74,13715900.84,31976053.79,286920,4478,FALSE
333,4,TX,47536807.72,10371452.3,24372463.23,286920,4478,FALSE
333,5,TX,46243674.16,10065851.16,23558917.75,286920,4478,FALSE
333,6,TX,60987486.37,12189488.18,31514638.04,286920,4478,FALSE
333,7,TX,49778438.86,9413366.36,26699119.75,286920,4478,FALSE
333,8,TX,56295415.57,10711406.46,29142010.15,286920,4478,FALSE
333,9,TX,63512936.32,12675148.57,32346778.8,286920,4478,FALSE
333,10,TX,54062593.5,9784913.45,28299846.81,286920,4478,FALSE
333,11,TX,48903414.85,10638082.89,25285040.2,286920,4478,FALSE
